Timestamp,ECG
20/05/2016 09:48:20.439,2126
20/05/2016 09:48:20.443,2125
20/05/2016 09:48:20.447,2124
20/05/2016 09:48:20.451,2123
20/05/2016 09:48:20.455,2123
20/05/2016 09:48:20.459,2124
20/05/2016 09:48:20.463,2127
20/05/2016 09:48:20.467,2130
20/05/2016 09:48:20.471,2132
20/05/2016 09:48:20.475,2132
20/05/2016 09:48:20.479,2131
20/05/2016 09:48:20.483,2128
20/05/2016 09:48:20.487,2125
20/05/2016 09:48:20.491,2124
20/05/2016 09:48:20.495,2125
20/05/2016 09:48:20.499,2125
20/05/2016 09:48:20.503,2125
20/05/2016 09:48:20.507,2125
20/05/2016 09:48:20.511,2126
20/05/2016 09:48:20.515,2129
20/05/2016 09:48:20.519,2134
20/05/2016 09:48:20.523,2139
20/05/2016 09:48:20.527,2143
